name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT
XPT1,0.05180138914306287,5.851467898563281,5.799666509420218,0.008931787553460786,0.0075120264817101975,0.05180138914306287,0.04274921754000438,4.722537244605543,0.8625156179606568,0.8862855504608353,0.9999006939421432,1
XYL2,0.006143325075847805,7.029773188818112,7.023629863742264,8.746652649737691e-4,-5.450958067768193e-4,0.006143325075847805,-0.0029088465272106845,-0.321342397688071,0.9846802344218628,0.9927456424662926,0.9999006939421432,1
YAF9,-0.058572358608723896,5.877407768883785,5.935980127492509,-0.009867344120214595,-0.011287105191965184,-0.058572358608723896,-0.06762453021178239,-7.470531180488651,0.9268952021038925,0.9156576905193454,0.9999006939421432,1
YAK1,0.1551561711282039,6.387332990286377,6.232176819158173,0.024895983479037747,0.02347622240728716,0.1551561711282039,0.1461039995251454,16.140215401548588,0.20954951219469373,0.2309667988022593,0.9999006939421432,1
YAL004W,0.07471352663283248,6.590512601728534,6.5157990750957016,0.011466517885488223,0.010046756813737635,0.07471352663283248,0.065661355029774,7.253657786114965,0.6364366968359272,0.6764167172896128,0.9999006939421432,1
YAL037W,-0.014682351595946663,6.442014402529865,6.456696754125812,-0.002273972614025071,-0.0036937336857756596,-0.014682351595946663,-0.023734523199005153,-2.621970090689165,0.9654775511721958,0.9442366939793814,0.9999006939421432,1
YAL045C,0.10426131591734134,6.832134079101288,6.727872763183947,0.015496921476856225,0.014077160405105637,0.10426131591734134,0.09520914431428285,10.517823621694731,0.8729479626158103,0.8838627789531773,0.9999006939421432,1
YAL056C-A,-0.09500290269975187,2.7878580455245023,2.882860948224254,-0.03295438261018815,-0.03437414368193874,-0.09500290269975187,-0.10405507430281036,-11.495039960096745,0.9638840254968679,0.9604465992938873,0.9999006939421432,1
YAL065C,0.05989550891306017,8.275169847672514,8.215274338759453,0.007290749699066615,0.005870988627316027,0.05989550891306017,0.05084333731000168,5.616700559766572,0.7773083826877241,0.809978093773975,0.9999006939421432,1
YAL066W,0.05040607679411746,7.797454902433999,7.747048825639881,0.0065064875578545334,0.005086726486103945,0.05040607679411746,0.04135390519105897,4.568396071621817,0.7560532137473832,0.7982812471531879,0.9999006939421432,1
YAP1,0.009993206451663461,7.0618883998430695,7.051895193391406,0.001417095146426519,-2.665925324069323e-6,0.009993206451663461,9.410348486049713e-4,0.10395680615323516,0.9906154489045327,0.9991162520295513,0.9999006939421432,1
YAP1801,0.16823647745765147,7.514554691540448,7.346318214082797,0.02290078819824934,0.02148102712649875,0.16823647745765147,0.15918430585459298,17.585206383052746,0.7621286077462405,0.7744271530565122,0.9999006939421432,1
YAP3,-0.05159326078942428,6.53511976466126,6.586713025450685,-0.007832929807336506,-0.009252690879087094,-0.05159326078942428,-0.06064543239248277,-6.699545153562077,0.80663546052021,0.774260941709268,0.9999006939421432,1
YAP5,0.02786791271407374,7.987331160087115,7.959463247373042,0.0035012301518285577,0.0020814690800779693,0.02786791271407374,0.01881574111101525,2.078588645475734,0.8840778452125568,0.9215164395161354,0.9999006939421432,1
YAP6,0.1050597952962189,8.28723798579888,8.182178190502661,0.012840076670313224,0.011420315598562636,0.1050597952962189,0.0960076236931604,10.60603222112161,0.546304597026798,0.5793020187683063,0.9999006939421432,1
YAP7,0.2475308483085552,4.649185137139029,4.401654288830474,0.056235867713800965,0.054816106642050375,0.2475308483085552,0.23847867670549672,26.344913371386053,0.8427525837145665,0.8483955316108882,0.9999006939421432,1
YAR030C,0.11895058274150205,6.0758436626906684,5.956893079949166,0.019968560983894164,0.018548799912143574,0.11895058274150205,0.10989841113844356,12.140557642688943,0.6494079413731246,0.6731374932099127,0.9999006939421432,1
YAR035C-A,-0.04074983782674302,9.08009712374213,9.120846961568873,-0.004467769056804091,-0.005887530128554679,-0.04074983782674302,-0.04980200942980151,-5.501664309255331,0.7251856745949871,0.6687641400600879,0.9999006939421432,1
YAR037W,0.09550069829587393,7.146988421092605,7.051487722796731,0.013543340363074028,0.01212357929132344,0.09550069829587393,0.08644852669281544,9.550031802712043,0.8150974090182852,0.8322374410819894,0.9999006939421432,1
YAR040C,0.04480796478418725,9.108430240491332,9.063622275707145,0.004943714932194847,0.003523953860444258,0.04480796478418725,0.03575579318112876,3.9499685544016665,0.36793199216652867,0.4598033853357867,0.9999006939421432,1
YAR043C,-0.05421830319827503,6.851791500158667,6.906009803356942,-0.007850887088506602,-0.00927064816025719,-0.05421830319827503,-0.06327047480133352,-6.989535503277037,0.7812083489908108,0.7463253999424113,0.9999006939421432,1
YAR044W,0.009240067411533381,6.152584543556879,6.143344476145345,0.0015040776969959336,8.431662524534516e-5,0.009240067411533381,1.8789580847489162e-4,0.020756987020816815,0.9642648842037479,0.9992729351490499,0.9999006939421432,1
YAR047C,0.1450152279860344,6.673024618315734,6.528009390329699,0.022214310567759514,0.020794549496008924,0.1450152279860344,0.1359630563829759,15.019938015430196,0.37935027395762727,0.4054914134119513,0.9999006939421432,1
YAT1,0.297408792736257,6.323857935285591,6.026449142549334,0.04935058534492932,0.047930824273178727,0.297408792736257,0.2883566211331985,31.8549662752494,0.504374915383175,0.516652953859281,0.9999006939421432,1
YAT2,0.34948566777399304,4.398162021654489,4.048676353880496,0.0863209694296816,0.08490120835793101,0.34948566777399304,0.34043349617093455,37.60793664758974,0.5883546203339246,0.597539714509879,0.9999006939421432,1
YBL008W-A,-0.4184804767655823,4.35523390478585,4.773714381551432,-0.08766349289409693,-0.08908325396584751,-0.4184804767655823,-0.4275326483686408,-47.22984352441892,0.4150171491125551,0.4062312993664434,0.9999006939421432,1
YBL029C-A,-0.14658459279708325,9.40766810328592,9.554252696083003,-0.015342339946396765,-0.016762101018147353,-0.14658459279708325,-0.15563676440014174,-17.1933068908632,0.24915179748221372,0.22928615698741323,0.9999006939421432,1
YBL071C-B,-0.0321538486122428,4.452158949223362,4.484312797835605,-0.007170295664424246,-0.008590056736174835,-0.0321538486122428,-0.04120602021530129,-4.552059110476746,0.9718281074337899,0.963903832871407,0.9999006939421432,1
YBL101W-C,-0.15503872991020806,5.110721769313232,5.26576049922344,-0.02944279937020914,-0.03086256044195973,-0.15503872991020806,-0.16409090151326655,-18.127241584530342,0.4962805916477909,0.4731661994433567,0.9999006939421432,1
YBP1,0.03965703686055022,6.806058078977662,6.766401042117112,0.005860875909321227,0.004441114837570638,0.03965703686055022,0.03060486525749173,3.3809417893879914,0.8674102092514988,0.8974032375172522,0.9999006939421432,1
YBR012C,-0.004840502087795073,6.778710880253075,6.78355138234087,-7.135645939671075e-4,-0.002133325665717696,-0.004840502087795073,-0.013892673690853563,-1.534733796491396,0.9910403524973235,0.9742907191500567,0.9999006939421432,1
YBR013C,0.14419042925778935,4.181737189231401,4.037546759973612,0.035712386216112016,0.034292625144361426,0.14419042925778935,0.13513825765473086,14.928821898280322,0.8199151647945531,0.8309634270360227,0.9999006939421432,1
YBR016W,0.12144917984755299,5.18441969584469,5.062970515997137,0.023987731997217432,0.022567970925466842,0.12144917984755299,0.1123970082444945,12.416579487569427,0.8676267725208542,0.877357552236514,0.9999006939421432,1
YBR027C,-0.3319609321754968,3.95914870332799,4.291109635503487,-0.07736016097769709,-0.07877992204944767,-0.3319609321754968,-0.3410131037785553,-37.6719663227922,0.7071203844576583,0.6996819756062471,0.9999006939421432,1
YBR051W,0.03908834275667683,4.221869261479627,4.18278091872295,0.009345060981250469,0.00792529990949988,0.03908834275667683,0.03003617115361834,3.318117736905243,0.9545933234236317,0.9650977348092173,0.9999006939421432,1
