name,LogFC,pvalue,padj
CIT2,-0.6615931478516287,0.6661709112265398,0.9992707319087202
CKA2,0.12523254035264458,0.6782472311278605,0.9992707319087202
CKI1,-0.18407904299246386,0.7342863633142918,0.9992707319087202
CLB1,-0.05254987331539923,0.9241964852317577,0.9992707319087202
CLB4,0.6594100656310823,0.44925958138391975,0.9992707319087202
CLB6,-0.4676443106621013,0.2950484235847619,0.9992707319087202
CLD1,-0.2891837770553326,0.5065767894693798,0.9992707319087202
CLG1,-0.27014447960064875,0.7605269218131283,0.9992707319087202
CLN1,-0.5767185373913212,0.2679643103246605,0.9992707319087202
CLN3,0.22524734911436145,0.5924970363718927,0.9992707319087202
CLU1,-0.6545947313155785,0.30333613053901665,0.9992707319087202
CMC4,1.709767576872818,7.783496855094558e-5,0.002255657388606403
CMG1,0.3618319962362596,0.29084456730493513,0.9992707319087202
CMK1,-0.21831208173841576,0.7037910671616896,0.9992707319087202
CMK2,0.790911723625415,0.431106168852704,0.9992707319087202
CMP2,-0.4366173639656489,0.48031619576942064,0.9992707319087202
CMR1,0.16393894653409707,0.8788641577870167,0.9992707319087202
CMR2,-0.14328735366504075,0.7767158072572758,0.9992707319087202
CMR3,-0.45097745529361305,0.4797826090219736,0.9992707319087202
CMS1,0.4683177557254044,0.4722758708634457,0.9992707319087202
CNA1,0.02918672852505269,0.9285008884685871,0.9992707319087202
CNB1,-1.644124171865965,NA,NA
CNE1,-0.49230373711458464,0.38694513703359745,0.9992707319087202
CNM1,-0.35875397640660694,0.6135071282490407,0.9992707319087202
COA2,1.05345021570321,0.4523898010788007,0.9992707319087202
COA4,-2.3953544991278064,0.09780182816895053,0.9055261918006985
COG8,-0.206797179082572,0.806638228146983,0.9992707319087202
COQ11,-0.03134067823638824,0.9558919131383743,0.9992707319087202
COQ4,-4.345955959169705,NA,NA
COS10,-0.018943044053469006,0.9587156250939234,0.9992707319087202
COS12,0.3277274090381212,0.31160518501794876,0.9992707319087202
COS6,-0.5120054689615056,0.5821686943208044,0.9992707319087202
COT1,-0.0044702114664992194,0.9931601816975691,0.9992707319087202
COX5B,0.033928439145071876,0.9635034172928808,0.9992707319087202
COX8,-0.38049098142434346,0.800466435452751,0.9992707319087202
COY1,0.42945358177319337,0.6277709847563094,0.9992707319087202
CPA2,-0.01391964458026768,0.9774586468849994,0.9992707319087202
CPR2,0.04014708119721326,0.9670248221710712,0.9992707319087202
CPR3,-0.6252491511631572,0.11479439394650016,0.9490078935824141
CPR4,-1.190373455692373,0.10770021506998864,0.9240645030470658
CPR5,0.20819408883734972,0.5804893889401461,0.9992707319087202
CPR6,-0.265195608744978,0.7938218659610387,0.9992707319087202
CPR7,1.5156122708568531,0.18416615004548154,0.9992707319087202
CPR8,-0.49696584510429276,0.578173160179153,0.9992707319087202
CPS1,0.09054686175502949,0.8885847798385623,0.9992707319087202
CPT1,-1.2090805340202793,0.43036046784184373,0.9992707319087202
CQD1,-0.6462946605289202,0.3988526440565284,0.9992707319087202
CQD2,-0.0629070052058749,0.9243865046419575,0.9992707319087202
CRF1,-0.3957323515792923,0.4855405885348861,0.9992707319087202
CRG1,0.6206275810578851,0.44623397830052397,0.9992707319087202
CRH1,1.1768058972247144,0.2387027580639558,0.9992707319087202
CRN1,-0.050409651984625686,0.9715836142615136,0.9992707319087202
CRR1,-0.03493339135219967,0.9316596466096507,0.9992707319087202
CRZ1,-0.5361384154064166,0.22974913433640698,0.9992707319087202
CSC1,1.5957648510685354,0.020930713685872303,0.3610548110812972
CSE2,0.2430615445240142,0.49514339309426003,0.9992707319087202
CSH1,0.24398506173098927,0.4005145499552734,0.9992707319087202
CSI1,-0.9247695142970834,0.2746167945310026,0.9992707319087202
CSM1,0.16557892472543426,0.7898179929810303,0.9992707319087202
CSM2,-0.09976625321803977,0.8105453868943395,0.9992707319087202
CSM3,0.1215696734727726,0.7308956329370985,0.9992707319087202
CSR1,-0.1077480820618393,0.891044644203916,0.9992707319087202
CSR2,0.36197003569884767,0.6128782880483152,0.9992707319087202
CSS2,-0.3788334881727116,0.2212932050527244,0.9992707319087202
CSS3,-1.2036263642255225,0.2423047015541738,0.9992707319087202
CST6,-1.3880816864800787,0.03511769417516686,0.5320341843753283
CST9,0.14189298628192124,0.7481834671749729,0.9992707319087202
CTA1,0.756665738969098,0.10389322821627238,0.915135566709285
CTF3,-0.1626988590888709,0.7569500893775536,0.9992707319087202
CTH1,0.13829412099609437,0.820748559413008,0.9992707319087202
CTI6,0.3907897640805481,0.5088296591041077,0.9992707319087202
CTL1,-0.010266359776686818,0.9852571134942104,0.9992707319087202
CTO1,-0.9863867254850206,0.261859311651406,0.9992707319087202
CTP1,-0.20958049708999707,0.6807547249552355,0.9992707319087202
CTS1,0.3326082128978089,0.49550946695110193,0.9992707319087202
CTS2,-0.62351674855411,0.6306296558313392,0.9992707319087202
CTT1,1.659964427845231,4.689389314952177e-5,0.00140101548811664
