name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT,exp
BIT2,0.19469127591121982,5.261487351178691,5.0667960752674714,0.03842492830164716,0.054114710585677836,0.19469127591121982,0.2909567305363563,3.0224417644871617,0.7162581342983142,0.5913978702166132,0.9954936997189089,0.999525168978149,pg_pd
BIT61,0.011221504465162013,4.031707393038682,4.02048588857352,0.0027910816692714308,0.018480863953302108,0.011221504465162013,0.10748695909029848,1.1165683422870565,0.9866564728552727,0.8730870227792416,0.9988932433072789,0.999525168978149,pg_pd
BLI1,-1.0390327342312586,3.5637094136322514,4.60274214786351,-0.2257421121697105,-0.21005232988567982,-1.0390327342312586,-0.9427672796061222,-9.79341221913214,0.4488769470350011,0.4866208880937362,0.9954936997189089,0.999525168978149,pg_pd
BLM10,-0.6612462851158893,4.726022117115694,5.387268402231584,-0.12274240593655579,-0.10705262365252512,-0.6612462851158893,-0.5649808304907529,-5.8689883374136915,0.2628305366757143,0.32592460528167927,0.9954936997189089,0.999525168978149,pg_pd
BLS1,-0.39999864365286975,4.878599016520326,5.278597660173196,-0.07577744495869485,-0.06008766267466417,-0.39999864365286975,-0.3037331890277333,-3.155162879669439,0.06985271204218682,0.12597303340612406,0.8804754889428212,0.999525168978149,pg_pd
BMH1,0.4212365937414715,7.012578625152406,6.591342031410934,0.06390756112094856,0.07959734340497923,0.4212365937414715,0.517502048366608,5.375781482379036,0.2945495966249765,0.2131577257275284,0.9954936997189089,0.999525168978149,pg_pd
BMH2,-0.8497144801668215,2.415198348471516,3.2649128286383373,-0.2602564064539521,-0.24456662416992142,-0.8497144801668215,-0.753449025541685,-7.826785096228562,0.42338798608854733,0.47072722024431507,0.9954936997189089,0.999525168978149,pg_pd
BMT2,0.23348045961290165,6.897679984289166,6.664199524676264,0.03503503440261173,0.0507248166866424,0.23348045961290165,0.3297459142380381,3.4253815714275566,0.6454813707379876,0.5244343836003291,0.9954936997189089,0.999525168978149,pg_pd
BMT5,-0.21098126971345366,4.859005592811352,5.0699868625248055,-0.04161377049572609,-0.025923988211695417,-0.21098126971345366,-0.11471581508831719,-1.191661282180898,0.7246290527661807,0.846922156312778,0.9954936997189089,0.999525168978149,pg_pd
BMT6,-0.13581627028865517,3.9680704023694218,4.103886672658077,-0.03309454697994556,-0.01740476469591488,-0.13581627028865517,-0.0395508156635187,-0.4108515959077115,0.8235522652720061,0.9480073444428205,0.9954936997189089,0.999525168978149,pg_pd
BNA2,0.42430605482569117,4.884219019922026,4.4599129650963345,0.09513774330269383,0.1108275255867245,0.42430605482569117,0.5205715094508276,5.407666867392511,0.6634609750119197,0.5969631151487742,0.9954936997189089,0.999525168978149,pg_pd
BNA3,0.5580171560723297,3.252056480650375,2.6940393245780454,0.20713029352670242,0.2228200758107331,0.5580171560723297,0.6542826106974662,6.796650088500412,0.6111898153979218,0.5541553407354078,0.9954936997189089,0.999525168978149,pg_pd
BNA4,-0.8423948362687681,3.5397385531021563,4.3821333893709244,-0.1922339557969726,-0.17654417351294194,-0.8423948362687681,-0.7461293816436316,-7.750749056856427,0.1838502005274239,0.226250058704362,0.9954936997189089,0.999525168978149,pg_pd
BNA5,-0.11819248344015243,7.622766078989848,7.74095856243,-0.015268455771587294,4.213265124433825e-4,-0.11819248344015243,-0.02192702881501596,-0.2277767128447182,0.08706364928067409,0.6715294496216051,0.9586305113828285,0.999525168978149,pg_pd
BNA7,-0.4369178000049665,6.899838010871514,7.336755810876481,-0.05955190703733813,-0.043862124753307447,-0.4369178000049665,-0.34065234537983,-3.5386769501723223,0.2533301296627054,0.34576212394180755,0.9954936997189089,0.999525168978149,pg_pd
BNI1,2.4076012928648174,3.818350804912384,1.4107495120475668,1.706611465964937,1.7223012482489677,2.4076012928648174,2.503866747489954,26.010023608574468,0.005704165873537537,0.004972603430602022,0.28780964526140973,0.2901529208844792,pg_pd
BNI5,-0.07265382016637734,7.173831039660421,7.246484859826798,-0.01002607768756366,0.005663704596467017,-0.07265382016637734,0.023611634458759134,0.245276299277911,0.5999265574584469,0.8621416625893579,0.9954936997189089,0.999525168978149,pg_pd
BNR1,-0.5365356270018933,3.185029848903176,3.721565475905069,-0.14416933692975267,-0.128479554645722,-0.5365356270018933,-0.4402701723767568,-4.573501201351987,0.7901184772739314,0.8268433490114669,0.9954936997189089,0.999525168978149,pg_pd
BOI2,-0.6677926382094252,4.157472136752505,4.82526477496193,-0.13839502480248744,-0.12270524251845677,-0.6677926382094252,-0.5715271835842888,-5.936991476432022,0.4722013560885058,0.5340227715479103,0.9954936997189089,0.999525168978149,pg_pd
BOL1,-0.3192620567933666,6.9217097277625355,7.240971784555902,-0.04409105107608804,-0.02840126879205736,-0.3192620567933666,-0.22299660216823014,-2.3164758639180842,0.4165735823623307,0.5607880245910919,0.9954936997189089,0.999525168978149,pg_pd
BOL3,-0.17677830835274122,7.314772814758557,7.491551123111298,-0.02359702355996522,-0.007907241275934545,-0.17677830835274122,-0.08051285372760475,-0.8363628888590066,0.8245157949853119,0.9193362863936965,0.9954936997189089,0.999525168978149,pg_pd
BOP2,1.432474843146366,5.856979035838016,4.42450419269165,0.3237594046158919,0.3394491868999226,1.432474843146366,1.5287402977715026,15.880466193449251,0.09122060877712736,0.07788825424837084,0.9586305113828285,0.999525168978149,pg_pd
BOR1,-0.37481665909776574,6.861720848867422,7.2365375079651875,-0.051795027481749197,-0.036105245197718516,-0.37481665909776574,-0.27855120447262927,-2.8935738740062527,0.21092333362747528,0.3307512683261159,0.9954936997189089,0.999525168978149,pg_pd
BPH1,-0.44922294046458155,5.702059479075365,6.151282419539947,-0.07302915226873599,-0.05733936998470532,-0.44922294046458155,-0.3529574858394451,-3.666502040777587,0.16826216525883744,0.23919409877569667,0.9954936997189089,0.999525168978149,pg_pd
BPT1,-0.08257145136950239,6.251789863816492,6.334361315185994,-0.013035481757497105,0.002654300526533572,-0.08257145136950239,0.01369400325563408,0.14225251736419217,0.8795681768314769,0.9799186915050612,0.9979039075422546,0.999525168978149,pg_pd
BRE1,2.8884041759378274,6.464564569775216,3.5761603938373883,0.8076830616756633,0.823372843959694,2.8884041759378274,2.984669630562964,31.00457627489995,0.0010272545494006897,9.285480678322537e-4,0.2542208753182894,0.2408400988495649,pg_pd
BRE2,0.23572304722539172,7.334206824516799,7.098483777291407,0.0332075207355531,0.04889730301958378,0.23572304722539172,0.3319885018505282,3.4486774424253395,0.38483679735149634,0.24174237214741737,0.9954936997189089,0.999525168978149,pg_pd
BRE4,-0.14649741488550472,7.234997762450034,7.381495177335538,-0.01984657733507931,-0.004156795051048632,-0.14649741488550472,-0.05023196026036825,-0.5218067109948689,0.7102282243862419,0.8976680384189455,0.9954936997189089,0.999525168978149,pg_pd
BRR1,1.2934823323184101,2.4529745769071836,1.1594922445887734,1.1155592789472755,1.1312490612313062,1.2934823323184101,1.3897477869435466,14.43661999369669,0.18185249479330312,0.16034701539053087,0.9954936997189089,0.999525168978149,pg_pd
BSC1,0.05202062731609036,4.930157208675811,4.878136581359721,0.010664036655896636,0.02635381893992731,0.05202062731609036,0.14828608194122683,1.5403872813841875,0.8786188415598998,0.6668954262647223,0.9979039075422546,0.999525168978149,pg_pd
BSC2,-0.22192854382984528,7.146256637439589,7.368185181269435,-0.03011983797502903,-0.014430055690998353,-0.22192854382984528,-0.1256630892047088,-1.3053809353942025,0.492412521423252,0.6888571948264237,0.9954936997189089,0.999525168978149,pg_pd
BSC4,-0.7025950668962935,5.865216703086968,6.567811769983262,-0.10697551810290143,-0.09128573581887076,-0.7025950668962935,-0.606329612271157,-6.298517101822677,0.054811936727464636,0.0749938645641397,0.8331756685674255,0.999525168978149,pg_pd
BSC6,0.44532214681247373,3.8439482415648865,3.3986260947524127,0.13103004990753922,0.1467198321915699,0.44532214681247373,0.5415876014376102,5.625980820914265,0.3209472677504684,0.2416465706453898,0.9954936997189089,0.999525168978149,pg_pd
BSD2,-0.2005314460702019,5.4345135834751925,5.635045029545394,-0.03558648511569742,-0.01989670283166674,-0.2005314460702019,-0.10426599144506543,-1.0831091158410204,0.2442981515545152,0.516098329320301,0.9954936997189089,0.999525168978149,pg_pd
BST1,-1.0084849044591946,1.076070508109525,2.0845554125687196,-0.4837889644854662,-0.46809918220143554,-1.0084849044591946,-0.9122194498340581,-9.476083122302763,0.0768842069718989,0.09193617696596787,0.9394012874842361,0.999525168978149,pg_pd
BTN2,-0.755681165671171,4.5460104290061185,5.30169159467729,-0.1425358590133474,-0.12684607672931672,-0.755681165671171,-0.6594157110460346,-6.84997243937443,0.1353494139088544,0.1685805912250118,0.9954936997189089,0.999525168978149,pg_pd
BTT1,0.1555056873085574,4.689223474744868,4.53371778743631,0.03429981630958364,0.04998959859361432,0.1555056873085574,0.2517711419336939,2.6153841262590616,0.6357391959602141,0.45660009102471594,0.9954936997189089,0.999525168978149,pg_pd
BUB2,-0.25113033660314343,7.752792993174786,8.00392332977793,-0.03137590482268039,-0.015686122538649715,-0.25113033660314343,-0.15486488197800696,-1.6087274773807512,0.42914713572885943,0.6099351051520493,0.9954936997189089,0.999525168978149,pg_pd
BUD16,2.7303038663464245,6.553559954330574,3.823256087984149,0.714130522129373,0.7298203044134037,2.7303038663464245,2.826569320971561,29.362239361756444,0.008735150587591289,0.007951927271148672,0.3533745444237856,0.33811594756924157,pg_pd
