name,pd1,pd2,pd3,pg1,pg2,pg3,rd1,rd2,rd3,rg1,rg2,rg3,yd1,yd2,yd3,yg1,yg2,yg3
AIM20,7.9726028638749495,6.991477006294722,6.488559530982544,6.985378593272591,6.548698422038736,6.485888142781829,7.2454099264698675,6.827972547665316,6.687801090439883,7.133494763347818,6.701037254760034,6.040895204395867,8.568044721603599,8.61056995471896,8.392876552226593,7.290717890414139,7.238594434915979,6.939202651729527
AIM21,5.116132657654466,4.469894877948315,4.422626904299411,5.445218168806657,3.944528351423918,4.349551935120622,5.0905408610923,3.783450109941893,4.787238761363028,5.418298008224135,4.140006909499233,3.6308622235830725,6.469249889862732,6.465907064971641,6.328975704758465,5.198311308717014,4.96414335320873,4.431173584520673
AIM24,4.660876885043286,3.717558825998039,3.3408217339476822,2.9642876673982963,3.364709856170976,3.5354521441430142,3.568701007976186,3.6780895942840663,4.351136683792974,3.6995075588626714,3.5282053683932397,3.0370875168363307,5.6029038345048345,5.806782861623317,5.467243957134744,4.071842065545938,3.891010149841605,4.101694383390431
AIM25,7.114519074577594,6.4992523152307395,5.502227213478949,6.601873827124682,6.344240155148686,5.754655628198009,6.898598712053475,7.163310354215917,6.030100658875685,6.662487045944855,6.238336735699274,5.149754706144487,7.313462518338725,7.247885459238202,7.178407468329369,6.873660426100657,6.784521627742437,6.364473225984057
AIM26,4.5763194970152234,4.722485630588825,3.689128428215898,4.338605837471471,4.900039796451354,2.8704758405497652,3.2257562568493556,4.210894124768832,4.296328447297979,4.790684869043263,4.807401593956763,2.645045429060307,6.048164769777942,5.9659511134425545,5.7768087408360325,5.378799684429308,4.924664542234942,4.692187409890292
AIM29,-0.048653316269047966,1.6134246717278315,-0.06037564771447304,1.8656753787301867,1.1311176346638816,2.282689175647646,0.8278609840509852,2.1740121975077926,0.03364857025666353,1.2791394302122423,0.7556166461534586,3.7166290453404973,4.704087733153943,5.480818602600519,4.568497534911499,3.129798837569368,3.4470787609056446,3.8221095211712686
AIM32,8.766122772276233,9.066986543371204,9.05570898833599,8.61393237155847,8.726672487879368,8.896744309852439,8.648701863958328,8.723185954280616,8.971523835585925,8.687821500781123,8.761150533055128,8.86889073283498,8.115469299979098,8.131997292748123,8.33900706492568,9.004607431016666,8.732221486447722,8.937976290341908
AIM33,5.571747549448102,6.244262604464501,5.482846761929286,5.586191917787306,5.634624166875472,4.57522393278819,5.8648135864646145,5.6755575530042295,5.10882238549049,5.254137234801776,5.4651468474657925,4.619126455082316,7.052082705408598,6.9876023609745355,6.936300266216924,5.942339610820865,5.450147323800906,5.378554903464859
AIM36,2.7239354059707335,2.3065718522877767,0.8559150841596821,3.3209626113370287,3.2906018840172537,-0.01989591734639949,2.967927147547256,2.9472020857412744,1.1322608589247731,3.294042450754507,3.7513489197074494,1.217929073420161,5.153205471419844,5.305303100275564,5.077146879254894,3.5778235600963284,3.3864541390892096,3.6069981415543233
AIM39,7.770982986098544,7.602887216165141,7.253844239708912,7.625928199874449,7.498160656129828,7.046571052790559,7.680103553102864,7.447011756071539,7.538590638652835,7.5453907617862725,7.400707615659103,7.165964062600807,7.426211661467816,7.2217125849341794,7.238891016575703,7.7530651657978815,7.500907654234024,7.455442165339598
AIM41,3.735536317649213,4.0470380271282815,3.6409263263980205,7.088345126938909,7.088680630096182,6.141311404348677,3.502009633477514,2.867159378067738,3.530156131723144,6.963569176352628,7.038817536041262,6.227452638663727,7.351546120300485,7.421138240938947,7.335636652383715,7.0607715917771765,6.933734025929113,6.641951128261596
AIM46,5.864849689369222,6.242311384333239,5.898049045315309,6.49762658739592,6.913916649638307,6.582691974842937,5.948844335316107,6.882039768935591,6.455270838063181,6.516910296892245,6.88792950184882,6.465829954054182,7.017636130945259,6.9962138243094545,6.911556735833319,6.876742092638065,7.135958215019581,6.87884585118863
AIM9,3.318642513717426,3.222862584161932,2.290999609449005,6.639985384810169,6.521710277321089,5.391750134508641,3.661074328107201,3.4267751660031607,2.8062372924964447,6.419339928663142,6.413355182308253,5.5331924919343605,6.6063127752687265,6.587528101501248,6.7523480527224615,6.33818505576655,6.350437714328621,5.877060042842809
AIP1,8.959570871585,8.798811687308248,9.128128029652535,10.00499083546654,9.870066748415733,10.01418120489333,8.667780344063567,8.677052087272312,8.887028243184297,9.807223104459652,9.74231334177375,10.371804908415218,8.482174314562098,8.349825537998987,8.87241573131041,9.589907394407046,9.521748430791677,10.408192184302115
AIP5,6.799351958307315,5.724298535901143,5.569042411652866,5.935922389373227,5.712677955012839,4.154491352549237,6.04821680912931,5.714971521545107,4.73412893604908,5.995403663705921,5.221524764808042,3.6308622235830725,7.107693228463199,7.051464978064746,7.027714698584188,5.589016001242057,5.522837057169184,5.592129003762918
AIR1,6.473439481901105,6.177772863195668,5.756735512248731,6.037862427716221,5.736287820651973,5.505557021785385,6.519908202488765,6.228691503337462,5.8417910602371075,6.021895279152897,5.543108388935504,5.519739374237242,6.664515166757976,6.7481096716587965,6.476428435901596,5.632659290973964,5.631145253664353,5.115510135398463
