name,LogFC,mean_pg,mean_control,f,f_WT,delta,delta_WT,delta_WT_norm,pvalue,pvalue_WT,padj,padj_WT
INP52,-0.2916494134527037,6.473543555690578,6.765192969143282,-0.04311028743495502,-0.027420505150924344,-0.2916494134527037,-0.1953839588275672,-2.0296373147397913,0.411576246553384,0.5680459206444911,0.9954936997189089,0.999525168978149
INP54,-0.5011030486064625,6.290994784908777,6.792097833515239,-0.07377736023379944,-0.058087577949768765,-0.5011030486064625,-0.404837593981326,-4.205429617070716,0.0029388117012372,0.00622959328757461,0.2542208753182894,0.3217432558889501
IOC2,-0.0026552329672728803,5.774734737977367,5.77738997094464,-4.595903999256489e-4,0.015230191884105028,-0.0026552329672728803,0.09361022165786359,0.9724175928154859,0.9958342773166526,0.8543166854292352,0.9998847139030493,0.999525168978149
IOC3,0.03161614982058758,7.375995291627848,7.34437914180726,0.0043048090533092595,0.019994591337339936,0.03161614982058758,0.12788160444572405,1.328426743983112,0.8547560312671717,0.47413776001041474,0.9954936997189089,0.999525168978149
IOC4,-0.3538698312464317,3.934939673121646,4.288809504368078,-0.08251003708278985,-0.06682025479875918,-0.3538698312464317,-0.2576043766212952,-2.6759794323355384,0.4293959595867751,0.5573732552469197,0.9954936997189089,0.999525168978149
IPK1,0.9349634948623486,3.039132407438713,2.1041689125763643,0.4443386123966495,0.4600283946806802,0.9349634948623486,1.0312289494874851,10.71234695252989,0.6431709532132518,0.6113162714135919,0.9954936997189089,0.999525168978149
IPT1,-0.18185931117012455,5.328320038741565,5.51017934991169,-0.033004245346939416,-0.01731446306290874,-0.18185931117012455,-0.08559385654498808,-0.8891440535786774,0.7472420606404089,0.8787635710828314,0.9954936997189089,0.999525168978149
IRC11,0.060172568884902855,3.229893233560764,3.1697206646758613,0.01898355572952551,0.03467333801355618,0.060172568884902855,0.15643802351003933,1.6250691810392264,0.9382469995443792,0.8407804686025172,0.9979039075422546,0.999525168978149
IRC13,1.2668014297605645,2.0867704806844802,0.8199690509239156,1.5449381026432305,1.5606278849272612,1.2668014297605645,1.363066884385701,14.159460314123756,0.1304967571861063,0.11124920115812248,0.9954936997189089,0.999525168978149
IRC18,-0.4251883218247956,4.9216250723565125,5.346813394181308,-0.07952181803978957,-0.0638320357557589,-0.4251883218247956,-0.32892286719965913,-3.416831806181197,0.44336148003197334,0.5458689150891356,0.9954936997189089,0.999525168978149
IRC19,0.37867638389404845,0.3436623156641185,-0.03501406822992997,10.81497817983791,10.830667962121941,0.37867638389404845,0.4749418385191849,4.933668472959872,0.521977180573153,0.42930315561182236,0.9954936997189089,0.999525168978149
IRC2,-0.6673239735487977,4.956323038787823,5.623647012336621,-0.11866391544221855,-0.10297413315818787,-0.6673239735487977,-0.5710585189236612,-5.932123014921581,0.34959330755581647,0.41324388030730197,0.9954936997189089,0.999525168978149
