name,LogFC,pvalue,padj
BSD2,0.5061780491395657,0.11946526353609098,0.9996574544641568
BTN2,0.051131022219238084,0.9389261296248572,0.9996574544641568
BTT1,-0.028393445118366854,0.9450972335136069,0.9996574544641568
BUB2,-0.015688738048275346,0.9520903328958552,0.9996574544641568
BUD16,-0.2687209121024385,0.5284966978175019,0.9996574544641568
BUD17,-0.41970979077301396,0.30745016925119806,0.9996574544641568
BUD2,0.33037916947315366,0.5928534075415237,0.9996574544641568
BUD26,-0.10797992912456228,0.9477779018431522,0.9996574544641568
BUD3,-0.2384305699315813,0.6417700724475539,0.9996574544641568
BUD6,-0.26373051722806584,0.5761873188289601,0.9996574544641568
BUD8,0.11600906885957764,0.8082760793086504,0.9996574544641568
BUD9,0.10366498051502103,0.9039018158776219,0.9996574544641568
BUG1,0.6132829308875625,0.31498587102487957,0.9996574544641568
BUL1,-1.4914273071013509,0.28718670149574127,0.9996574544641568
BUL2,-0.09902550567172697,0.7316733359511713,0.9996574544641568
BXI1,0.07385593926673172,0.9031838776436426,0.9996574544641568
BYE1,-0.037483369292403916,0.8849192827577715,0.9996574544641568
BZZ1,-0.11457149788894136,0.7512360334725796,0.9996574544641568
CAC2,0.3452728453136001,0.578350541883291,0.9996574544641568
CAD1,-0.014399897540025198,0.9721140191139747,0.9996574544641568
CAF120,0.1075060408836174,0.8945733394062899,0.9996574544641568
CAF130,-1.0760189177097692,0.42275511979505087,0.9996574544641568
CAF16,-0.5190952819406852,0.29646999994004064,0.9996574544641568
CAF4,-0.1415130549911715,0.8182521114640058,0.9996574544641568
CAN1,-0.023685710165874712,0.9559844552592939,0.9996574544641568
CAP1,-0.3690820397444421,0.6049573011184379,0.9996574544641568
CAP2,0.10824285665778685,0.8030931724666808,0.9996574544641568
CAR2,-0.07260301400348619,0.8350327138539326,0.9996574544641568
CAT2,0.05327288019685606,0.9185196837482431,0.9996574544641568
CBR1,0.26672315385082024,0.524593478942085,0.9996574544641568
CCC1,-0.025501899082897204,0.9778694725561894,0.9996574544641568
CCE1,0.24872807044249914,0.8473695265484357,0.9996574544641568
CCH1,-0.5123232217159288,0.5696016548159315,0.9996574544641568
CCP1,-0.16691449606005046,0.7443405637167597,0.9996574544641568
CCS1,-0.29627032104885176,0.771186121879073,0.9996574544641568
CCW14,0.2676309834548905,0.5226901507491071,0.9996574544641568
CCW22,0.17818236649198846,0.7546517034892763,0.9996574544641568
CDA2,-0.12921943260829852,0.7073339241035078,0.9996574544641568
CEX1,-0.09164738504046213,0.8350402369407175,0.9996574544641568
CFD1,0.050032558338721195,0.9546734091935076,0.9996574544641568
CFF1,0.04527850285373855,0.8723744346306462,0.9996574544641568
CGR1,-0.0352175353097973,0.9557993355400403,0.9996574544641568
CHA4,-0.11983252453756753,0.8191829857259254,0.9996574544641568
CHD1,0.09872575530656845,0.8080142957850531,0.9996574544641568
CHL4,0.09370772997370273,0.831178061751705,0.9996574544641568
CHM7,-0.17261730281599408,0.6229301505448266,0.9996574544641568
CHO2,-0.12596486557046305,0.8154103001372768,0.9996574544641568
CHS3,-0.7029797022800525,0.3965318419688745,0.9996574544641568
CHZ1,0.528719678024183,0.5611992071716007,0.9996574544641568
CIN1,-0.18952606353020932,0.7528266498275824,0.9996574544641568
CIN10,-0.39804189872911006,0.6208158950093254,0.9996574544641568
CIN5,0.21611081732359738,0.6086441749554581,0.9996574544641568
CIN8,-0.1564504724878414,0.9201833061932438,0.9996574544641568
CIR1,-0.2860934099393985,0.8574712884215352,0.9996574544641568
CIS1,0.06637908002877468,0.8259208455350578,0.9996574544641568
CIS3,0.10670512712940006,0.7871958902401266,0.9996574544641568
CIT2,-0.4684771947736206,0.671868856623801,0.9996574544641568
CKA2,-0.10931368280614359,0.697923026144652,0.9996574544641568
CKI1,0.15148922409847812,0.6953859142572414,0.9996574544641568
CLB1,0.2287667213192042,0.6829841427212711,0.9996574544641568
CLB4,-0.10025293952046016,0.8768075148560177,0.9996574544641568
CLB6,0.12451836196843723,0.7908347153977393,0.9996574544641568
CLD1,-0.2745370845620311,0.45310158076984014,0.9996574544641568
CLG1,-0.1374141588577274,0.8441495389183329,0.9996574544641568
CLN1,0.0566663005311701,0.8924020173818348,0.9996574544641568
CLN3,-0.10350556407345879,0.8016113166912562,0.9996574544641568
CLU1,-0.09552426378597664,0.888084896090512,0.9996574544641568
CMC4,-0.021515763099656332,0.9490264629547843,0.9996574544641568
CMG1,0.06860503442514333,0.7674810990594687,0.9996574544641568
CMK1,-0.18158776605064525,0.6747323970906209,0.9996574544641568
CMK2,0.024682203939257342,0.9711641125603538,0.9996574544641568
CMP2,0.025428574651889916,0.9579454204081821,0.9996574544641568
CMR1,-0.5999847599439212,0.2922937388645795,0.9996574544641568
CMR2,-0.03425305755691803,0.9481231958967851,0.9996574544641568
CMR3,-0.16645231437757046,0.7552367505872333,0.9996574544641568
CMS1,0.017744288181871296,0.968325540133319,0.9996574544641568
CNA1,0.1595427698520766,0.5965617194238086,0.9996574544641568
CNB1,0.3109437972028277,0.6819226403955688,0.9996574544641568
CNE1,-0.15845613409931103,0.645161586986502,0.9996574544641568
CNM1,0.24899471078329277,0.6237399131225705,0.9996574544641568
COA2,-0.3666750691616701,0.6827764126978981,0.9996574544641568
COA4,-0.892783710932118,0.43232099336543167,0.9996574544641568
COG8,-0.01945833940828078,0.9813822497056222,0.9996574544641568
COQ11,-0.11028156120585048,0.8488836675552559,0.9996574544641568
COS10,-0.03154293150516889,0.9337937496415091,0.9996574544641568
COS12,-0.017200275751750378,0.944210427255884,0.9996574544641568
COS6,-0.08452254117475581,0.9004381382449926,0.9996574544641568
COT1,0.03729318660761012,0.9365459929499846,0.9996574544641568
COX5B,0.21792438440315098,0.7330343012507881,0.9996574544641568
COX8,0.7680691470501089,0.5011154029000388,0.9996574544641568
COY1,0.16898363097062205,0.8405459840448243,0.9996574544641568
CPA1,-0.1644081915953116,0.8657468751170655,0.9996574544641568
CPA2,0.043197743644280716,0.926579921070853,0.9996574544641568
CPR2,-0.33709879770238776,0.6822463552016356,0.9996574544641568
CPR3,0.031331922595669186,0.9106738553434767,0.9996574544641568
CPR4,-0.3594651684323305,0.6026472229200028,0.9996574544641568
CPR5,0.11028684370266728,0.7458472178913403,0.9996574544641568
CPR6,-0.5901389289997174,0.35359778855226687,0.9996574544641568
CPR7,0.5934810618243375,0.549511651104759,0.9996574544641568
CPR8,-0.11388745917531941,0.8755099179498466,0.9996574544641568
CPS1,0.11597324065000432,0.8487524518162114,0.9996574544641568
CPT1,-0.6074343970446564,0.6936072896598029,0.9996574544641568
CQD1,-0.0836486501899664,0.8683099735099002,0.9996574544641568
CQD2,-0.2781938091225283,0.7140917329288563,0.9996574544641568
