pvalue	Description	condition	NES	geneID	coverage	setSize	qvalue
6.968951261478062e-4	nucleobase-containing small molecule metabolic process	pg_rg	1.6896181200328344	YMR084W/VHS3/PRS5/ATP18/ATP20/STD1/HAM1/TDH1/TKL1/ISN1/YMR315W/PFK27/ADH5/LSC1/YLR345W/IDP2/GPD1/URA4/TAL1/NMA2/NDE2/DDP1/URH1/ACS1/SOL3/TES1/PYK2/DAL7/APA2/NCA3/SER1/LAT1/TDH2/SCS3	27.64227642276423	123	0.5034143716254793
0.0032959684304187695	carbohydrate derivative metabolic process	pg_rg	1.4865050600195724	YMR084W/VHS3/FBP26/PRS5/ATP18/ATP20/STD1/LAS21/ALG6/FBP1/TDH1/CTS2/TKL1/ISN1/PFK27/LSC1/MNS1/YLR345W/KTR5/GPD1/URA4/TAL1/PNG1/DDP1/URH1/ACS1/SOL3/TES1/PYK2/APA2/NCA3/LAT1/SRT1/TDH2/SCS3/KTR7/YOS9/MNT2	24.358974358974358	156	0.5034143716254793
0.00518494080739717	mitotic recombination	pg_rg	1.7556569550908492	IES3/RAD27/ARP8/SGS1/YRF1-6/RAD54	31.57894736842105	19	0.5034143716254793
0.005515034980794409	RNA catabolic process	pg_rg	1.6096005339148387	SKI8/IPK1/RAD27/DOM34/CBT1/STO1/SKI2/RTT101/PUB1/RPS28A/CTH1/SUS1/NPL4	20	65	0.5034143716254793
0.005926961756975453	mitochondrial gene expression	pg_rg	-1.6556739804540848	MRPL13/MTO1/MSW1/MSC6/RSO55/MRP49/MRPL32/MRPL11/RSM22/RSF1/MTG1/MBA1/MRPL37/QRI5	37.83783783783784	37	0.5034143716254793
0.006483094723053324	peroxisomal membrane transport	pg_rg	1.7080306020189138	MDH2/PEX4/PXA1/PEX13/PXA2/GPD1/PEX5	33.33333333333333	21	0.5034143716254793
0.006483094723053324	peroxisomal transport	pg_rg	1.7080306020189138	MDH2/PEX4/PXA1/PEX13/PXA2/GPD1/PEX5	33.33333333333333	21	0.5034143716254793
0.006715168053492619	aerobic respiration	pg_rg	1.6559521016082213	MDH2/SDH2/COX8/ALG6/SDH5/COQ5/IDH1/SDH1/LSC1/MBR1/IDP2/YBR238C/DAL7/NCA3	35	40	0.5034143716254793
0.006904181831121246	maintenance of DNA repeat elements	pg_rg	1.7585821189919832	CTF8/RAD27/FOB1/SHU2	28.57142857142857	14	0.5034143716254793
0.0070626699816654795	translational initiation	pg_rg	-1.6899360994690131	YIH1/MSC6/RPS16A/RPL24B/AAT2/TIF4631/QRI5	36.84210526315789	19	0.5034143716254793
0.008139058029646234	organophosphate metabolic process	pg_rg	1.4324761196988032	YMR084W/VHS3/IPK1/FBP26/PRS5/ATP18/ATP20/LAS21/OPI3/HAM1/FBP1/TDH1/TKL1/VIP1/SAC1/LSB6/CRD1/VAC14/ISN1/YMR315W/THI12/UPS1/PFK27/ADH5/VPS30/LSC1/ATG15/YLR345W/IDP2/GPD1/URA4/TAL1/NMA2/NDE2/DDP1/URH1/ACS1/SOL3/TES1/PYK2/APA2/NCA3/LAT1/LPP1/TGL4/OPY1/THI21/TDH2/SCS3/GDE1/INO4	25.888324873096447	197	0.5151706437730279
0.00980889253175438	positive regulation of DNA-templated transcription, elongation	pg_rg	-1.6353614817853337	NAP1/YNG1/SPT4/CDC73/HMT1/CAF130	50	12	0.5151706437730279
0.00980889253175438	positive regulation of transcription elongation by RNA polymerase II	pg_rg	-1.6353614817853337	NAP1/YNG1/SPT4/CDC73/HMT1/CAF130	50	12	0.5151706437730279
0.010583677692395661	aromatic amino acid family catabolic process	pg_rg	-1.6377310519530361	ARO9/ARO10/PDC6/DTD1/BNA4	50	10	0.5280698132837415
0.013540261534494889	regulation of chromosome organization	pg_rg	-1.6027410524778505	ISC1/MTE1/TGS1/CIN8	19.047619047619047	21	0.6031823787005847
0.01584608721572105	purine-containing compound biosynthetic process	pg_rg	1.5941402691024098	VHS3/PRS5/ATP18/ATP20/ISN1/NMA2/URH1/ACS1/NCA3/SER1/LAT1	28.205128205128204	39	0.6031823787005847
0.01645128580352206	protein modification by small protein conjugation	pg_rg	-1.4717500626654425	USA1/UBA3/ASR1/ZIP1/UBR1/ELP6/TUL1/BUL1/UFD2/STP22/ESC2/BMH2/HEL2/NCS2/RAD18/UBC8/UBA4	21.794871794871796	78	0.6031823787005847
0.016670636280902356	inorganic anion transport	pg_rg	-1.5838087359809818	CTO1/SYG1/PHO84/ATR1/GTR1	23.809523809523807	21	0.6031823787005847
0.018199440464959873	microtubule cytoskeleton organization involved in mitosis	pg_rg	-1.5811552561666082	KIP3/YHR127W/CLB4/NIP100/PAC1/CIK1/ARP1/JNM1/CIN8	37.5	24	0.6031823787005847
0.019381784649228278	post-translational protein targeting to endoplasmic reticulum membrane	pg_rg	1.6694239374096802	SBH2/YBR137W/FRT1	25	12	0.6031823787005847
0.02098354996014735	telomere maintenance via recombination	pg_rg	1.6643147878650428	IES3/SGS1/YRF1-6/RAD54	33.33333333333333	12	0.6031823787005847
0.02117091806636847	protein import into peroxisome matrix	pg_rg	1.5955310250601298	MDH2/PEX4/PEX13/GPD1/PEX5	27.77777777777778	18	0.6031823787005847
0.023028776674831757	arginine metabolic process	pg_rg	1.611540409958185	ARG81	10	10	0.6031823787005847
0.02429931025502961	response to abiotic stimulus	pg_rg	1.4498758687043058	STD1/OLA1/IXR1/RIM21/STO1/NUP2/SIP18/FRT1/UBP3/MYO5/HSP26/DDC1/NUP60/GPD1/AIM25/RIM101/HSP82/GAC1/CIN5/NRG1/TPS2/GCN3/TOR1/NHA1/MSB2/SSK2	32.91139240506329	79	0.6031823787005847
0.024473644208746197	protein localization to chromosome	pg_rg	-1.5762469759768905	RIF1/ZIP1/REC8/TFC3/PLC1/LRS4	46.15384615384615	13	0.6031823787005847
0.02557804605196514	cellular nitrogen compound catabolic process	pg_rg	1.3827361723208016	SKI8/IPK1/RAD27/DOM34/CBT1/STO1/HAM1/TDH1/SKI2/RTT101/PUB1/RPS28A/CTH1/SUS1/NPL4/PFK27/YLR345W/DDP1/URH1/PYK2/YGR122W/NAM7/APA2/TDH2/SCS3	22.52252252252252	111	0.6031823787005847
0.025688534371844037	heterocycle catabolic process	pg_rg	1.365414183733968	SKI8/IPK1/RAD27/DOM34/CBT1/STO1/HAM1/TDH1/SKI2/RTT101/PUB1/RPS28A/CTH1/SUS1/NPL4/PFK27/YLR345W/DDP1/URH1/PYK2/DAL7/YGR122W/NAM7/APA2/TDH2/SCS3	22.22222222222222	117	0.6031823787005847
0.027747125009781288	aromatic compound catabolic process	pg_rg	1.3436459516749484	SKI8/IPK1/RAD27/DOM34/CBT1/STO1/HAM1/TDH1/SKI2/RTT101/PUB1/RPS28A/CTH1/SUS1/NPL4/PFK27/YLR345W/DDP1/URH1/PYK2/YGR122W/NAM7/APA2/YER010C/TDH2/SCS3	22.413793103448278	116	0.6031823787005847
0.030078908473034734	protein localization to peroxisome	pg_rg	1.5783421537690814	MDH2/PEX4/PEX13/GPD1/PEX5	26.31578947368421	19	0.6031823787005847
0.030078908473034734	establishment of protein localization to peroxisome	pg_rg	1.5783421537690814	MDH2/PEX4/PEX13/GPD1/PEX5	26.31578947368421	19	0.6031823787005847
0.03177050733140137	alcohol metabolic process	pg_rg	1.443435397295517	IPK1/ADH4/THI3/IDH1/VIP1/THI2/YAT2/ORA1/THI12/ADH5/IDP2/NDE2/DDP1/THI21/SRT1/LCB4/ARE1	30.909090909090907	55	0.6031823787005847
0.03180748870168391	response to salt stress	pg_rg	1.649657601309209	STD1/FRT1/MYO5/CIN5/NRG1	45.45454545454545	11	0.6031823787005847
0.032036110514319024	protein quality control for misfolded or incompletely synthesized proteins	pg_rg	1.5352876637752286	MCA1/MGR3/UBC4/VMS1/NPL4/PNG1/SMY2	46.666666666666664	15	0.6031823787005847
0.04144172863726075	organic cyclic compound catabolic process	pg_rg	1.3439475531121325	SKI8/IPK1/RAD27/DOM34/CBT1/STO1/HAM1/TDH1/SKI2/RTT101/PUB1/RPS28A/CTH1/SUS1/NPL4/PFK27/YLR345W/DDP1/URH1/PYK2/DAL7/YGR122W/NAM7/APA2/YER010C/TDH2/SCS3	21.951219512195124	123	0.6522187822497421
0.04681647940074907	ncRNA metabolic process	pg_rg	-1.322909197988217	MTO1/RPS14A/MSW1/SMM1/PSP2/RTC3/RCO1/DUS4/ISW2/ELP6/NGL2/RRP8/SPT4/DTD1/SAP190/PIH1/HST3/RPL8A/CDC73/RPS16A/TFC3/TRM8/RPS6A/RPS6B/HIT1/TGS1/HEL2/RPS0A/NCS2/SKI7/UBA4	22.962962962962962	135	0.6522187822497421
0.048417132216014895	establishment or maintenance of cell polarity	pg_rg	-1.3709481125047553	PXL1/SLG1/SFH5/OSH2/BUD3/SWH1/BUD31/PCL1/BUD6/GVP36/KIP3/PCL9/RGD3/NIP100/BIT61/PAC1/DNF2/AVO2/ARF3/MUB1/ARP1/JNM1/TPM2	37.704918032786885	61	0.6522187822497421
0.04914933837429111	regulation of cell cycle process	pg_rg	-1.3153115968116964	KIP3/RIF1/BFA1/MCK1/CLB4/TSA1/ZIP1/SPO77/IME1/DCR2/IME2/HOS2/SSD1/KCC4/ISC1/CMR1/SPS1/CIK1/ARP1/UME1/ESC2/BMH2/CIN8	23	100	0.6522187822497421
8.138079451182532e-6	invasive growth in response to glucose limitation	pg_pd	2.049950706085636	STE7/SDS3/POF1/PTP1/YTA7/SIP2/STE11/STE4/NCS2/STE20/TEC1/RIM21/RIM20	43.333333333333336	30	0.00788108746851361
3.245469435854773e-4	response to pheromone	pg_pd	1.850691629088317	STE7/STE2/STE14/FAR1/STE11/STE4/YJR084W/MFA1/STE24/SST2/RCE1/GPA1/BEM4/STE20/AFB1/FPK1/MFA2	40.476190476190474	42	0.07978173949914458
4.117024788312954e-4	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	pg_pd	1.8220925171907147	RPS24B/RPS14A/RPS0A/RPS18B/RPS27B/RPS1A/TOM1	46.666666666666664	15	0.07978173949914458
8.486785204660151e-4	conjugation with cellular fusion	pg_pd	1.7500211126539367	STE7/BEM1/HUB1/STE2/FAR1/STE11/STE4/FUS2/MFA1/STE24/NIP100/RCE1/GPA1/STE20/FUS1/AFB1/FPK1/MFA2/SCW4/LRG1	38.46153846153847	52	0.11741116373364419
0.003405833082182479	cellular response to pheromone	pg_pd	1.706796727747939	STE7/STE2/FAR1/STE11/STE4/YJR084W/MFA1/SST2/GPA1/STE20/AFB1/FPK1/MFA2	37.142857142857146	35	0.29839447324978546
0.0037577936289061135	organic cyclic compound catabolic process	pg_pd	-1.4802463251393625	PRM15/GPM2/ECM32/PCD1/YFT2/RTT101/EDC1/ESL2/STO1/PDC6/POL32/POT1/HMX1/THI20/DUR12/JSN1/HBS1/YND1/SKI7/LSM7/DAL4/BNA4/ARO10/MUS81/NMD2/SUS1/GDA1/TYE7/ARO9/MGA2/MPP6/HEL2/PFK27/RPS28A/PKH2	28.92561983471074	121	0.29839447324978546
0.0044495484645991875	silent mating-type cassette heterochromatin formation	pg_pd	1.734556928473988	SDS3/SIR4/SIR3/SIR2/SIR1/ESC2	27.27272727272727	22	0.29839447324978546
0.005663659660103863	transcription by RNA polymerase I	pg_pd	-1.7901000848242146	TOR1/UME1/TRI1/CHD1/GTR1/NSI1/SPT4/CKB2/RPA14/RPA12	66.66666666666666	15	0.29839447324978546
0.005962770699188107	tRNA wobble base modification	pg_pd	1.6846406479716722	CFD1/NCS2/MTO1/ATS1/ELP6/MSS1/KTI11/SLM3/TAD1	69.23076923076923	13	0.29839447324978546
0.006100263389618433	establishment of mitotic spindle orientation	pg_pd	1.673371571503409	BNI1/PAC1/NIP100/LDB18	36.36363636363637	11	0.29839447324978546
0.006100263389618433	establishment of spindle orientation	pg_pd	1.673371571503409	BNI1/PAC1/NIP100/LDB18	36.36363636363637	11	0.29839447324978546
0.006357082502358642	aromatic compound catabolic process	pg_pd	-1.470657170460248	PRM15/GPM2/ECM32/PCD1/YFT2/RTT101/EDC1/ESL2/STO1/PDC6/POL32/POT1/HMX1/THI20/JSN1/HBS1/YND1/SKI7/LSM7/BNA4/ARO10/MUS81/NMD2/SUS1/GDA1/TYE7/ARO9/MGA2/MPP6/HEL2/PFK27/RPS28A/PKH2	28.947368421052634	114	0.29839447324978546
0.0070868687396824035	organelle fusion	pg_pd	1.5978997089481974	BEM1/TRX2/BET1/ARF1/FUS2/GOS1/VPS8/GPA1	18.181818181818183	44	0.29839447324978546
